Order_ID,Order_Date,Delivery_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Shipping_Charge,GST,Total_Amount,Payment_Mode,Payment_Status,Delivery_Partner,Delivery_Status,Return_Reason,Customer_Rating
ORD000412,20-05-2024,21-05-2024,C252,Customer 292,Female,55,Pune,Maharashtra,P052,Football,Sports,Nike,3,66407,500,444,18,235014.7,UPI,Paid,XpressBees,Delivered,,5
ORD000413,22-06-2025,27-06-2025,C479,Customer 142,Female,55,Chennai,Tamil Nadu,P192,Cookware,Home & Kitchen,Puma,4,7644,5000,195,5,27059.55,Google Pay,,Blue Dart,Delivered,,5
ORD000414,10-04-2024,13-04-2024,C006,Customer 13,Female,49,Bengaluru,Karnataka,P147,Bottle,Home & Kitchen,Samsung,4,40020,5000,37,18,183038.06,Wallet,Pending,Blue Dart,Returned,Size Issue,4
ORD000415,14-05-2024,17-05-2024,C052,Customer 371,Female,39,Hyderabad,Telangana,P184,Cookware,Home & Kitchen,Lakme,2,85343,0,7,5,179227.65,Google Pay,Paid,xpressbees,Returned,Wrong Product,3
ORD000416,02-05-2025,08-05-2025,C267,Customer 309,Male,36,Mumbai,Maharashtra,P196,Sugar,Grocery,LG,2,21475,1000,48,5,44097.9,Google Pay,,XpressBees,Delivered,,3
ORD000417,27-10-2025,01-11-2025,C310,Customer 51,Male,70,Pune,Maharashtra,P034,Oil,Grocery,Lakme,4,29369,0,499,18,139210.5,Net Banking,Paid,Delhivery,Delivered,,4
ORD000418,22-04-2024,,C463,Customer 5,Male,51,Bengaluru,Karnataka,P008,Jeans,Fashion,Nike,2,22946,0,82,12,51490.88,Card,Paid,xpressbees,Cancelled,,3
ORD000419,10-03-2025,14-03-2025,C042,Customer 45,Female,32,Mumbai,Maharashtra,P105,Mixer,Home & Kitchen,Puma,4,19253,1000,232,18,89967.92,Card,Pending,Delhivery,Delivered,,
ORD000420,22-08-2024,23-08-2024,C089,Customer 498,Male,45,Pune,Maharashtra,P149,Phone,Electronics,Samsung,3,81371,500,480,18,288029.74,UPI,Pending,Delhivery,Returned,Wrong Product,3
ORD000421,13-08-2024,,C039,Customer 422,Male,19,Delhi,Delhi,P192,Face Wash,Beauty,Puma,5,141447,500,28,12,791574.56,Card,Pending,Ecom Express,Cancelled,,5
ORD000422,30-01-2024,,C193,Customer 142,Male,58,pune,Maharashtra,P102,Sugar,Grocery,LG,5,90381,0,437,5,474959.1,Card,Paid,Blue Dart,Cancelled,,4
ORD000423,21-04-2024,,C211,Customer 444,Female,23,Delhi,Delhi,P155,Oil,Grocery,LG,1,8865,500,82,12,9460.64,Net Banking,Pending,Blue Dart,Cancelled,,3
ORD000424,04-08-2025,09-08-2025,C142,Customer 66,Female,65,Bengaluru,Karnataka,P134,Cricket Bat,Sports,Nike,4,80702,1000,350,5,338265.9,UPI,Paid,xpressbees,Delivered,,3
ORD000425,03-01-2024,,C260,Customer 233,Female,25,pune,Maharashtra,P061,Face Wash,Beauty,Lakme,3,90852,500,338,12,305081.28,Card,,xpressbees,Cancelled,,4
ORD000426,16-09-2025,19-09-2025,C289,Customer 458,Female,21,Delhi,Delhi,P111,Phone,Electronics,Nike,5,134494,500,101,5,705674.55,Wallet,,Blue Dart,Delivered,,5
ORD000427,10-10-2025,15-10-2025,C251,Customer 382,Male,51,Chennai,Tamil Nadu,P009,Face Wash,Beauty,Puma,2,52189,0,439,5,110057.85,COD,Paid,XpressBees,Returned,Size Issue,3
ORD000428,02-08-2024,,C143,Customer 343,Female,26,Bengaluru,Karnataka,P159,Cricket Bat,Sports,Boat,4,122257,1000,20,12,546613.76,Wallet,Paid,Ecom Express,Cancelled,,4
ORD000429,10-07-2024,,C021,Customer 408,Male,46,Pune,Maharashtra,P103,T-Shirt,Fashion,Samsung,4,88238,0,31,18,416519.94,Card,Pending,xpressbees,Cancelled,,
ORD000430,03-12-2025,05-12-2025,C178,Customer 69,Female,57,pune,Maharashtra,P124,Cookware,Home & Kitchen,Boat,4,137090,5000,340,12,608944,COD,Pending,Delhivery,Returned,Wrong Product,3
ORD000431,08-08-2024,,C112,Customer 257,Female,52,Mumbai,Maharashtra,P013,Football,Sports,Apple,5,130683,500,290,18,770781.9,UPI,Paid,Delhivery,Cancelled,,4
ORD000432,28-01-2025,03-02-2025,C436,Customer 483,Male,36,Bengaluru,Karnataka,P156,T-Shirt,Fashion,Apple,2,56233,0,77,18,132800.74,Card,Paid,XpressBees,Returned,Size Issue,4
ORD000433,11-03-2025,,C278,Customer 71,Male,46,Chennai,Tamil Nadu,P177,Oil,Grocery,Puma,5,102966,500,166,5,540220.8,UPI,Paid,Ecom Express,In Transit,,3
ORD000434,12-11-2025,14-11-2025,C268,Customer 493,Female,42,Hyderabad,Telangana,P027,Shoes,Fashion,Puma,1,119184,1000,332,5,124441.8,COD,,Delhivery,Returned,Wrong Product,3
ORD000435,01-02-2024,,C291,Customer 267,Female,51,Chennai,Tamil Nadu,P134,Lipstick,Beauty,LG,3,145881,500,355,18,516247.64,Wallet,,XpressBees,In Transit,,
ORD000436,17-09-2025,,C079,Customer 445,Female,44,Pune,Maharashtra,P146,Mixer,Home & Kitchen,Lakme,1,136161,500,105,12,152057.92,UPI,,Delhivery,In Transit,,4
ORD000437,14-02-2025,,C035,Customer 427,Male,44,Mumbai,Maharashtra,P139,Oil,Grocery,Boat,2,54914,500,10,12,122458.56,COD,Paid,xpressbees,Cancelled,,5
ORD000438,04-03-2025,05-03-2025,C407,Customer 11,Male,63,Pune,Maharashtra,P008,Oil,Grocery,Apple,4,41012,500,69,5,171797.85,Wallet,,xpressbees,Returned,Size Issue,4
ORD000439,22-03-2025,,C299,Customer 95,Male,43,Mumbai,Maharashtra,P059,Oil,Grocery,Nike,2,92049,500,3,12,205633.12,Wallet,,Ecom Express,In Transit,,5
ORD000440,29-06-2025,,C192,Customer 168,Male,36,Hyderabad,Telangana,P014,Mixer,Home & Kitchen,Puma,4,144200,1000,58,18,679512.44,Card,Paid,Delhivery,Cancelled,,5
ORD000441,21-12-2025,23-12-2025,C396,Customer 268,Female,59,Hyderabad,Telangana,P009,Phone,Electronics,Boat,3,38013,0,343,5,120101.1,Google Pay,Pending,Ecom Express,Delivered,,3
ORD000442,10-12-2025,17-12-2025,C351,Customer 183,Male,26,pune,Maharashtra,P016,Face Wash,Beauty,LG,5,93295,5000,258,5,484819.65,Google Pay,Paid,xpressbees,Delivered,,5
ORD000443,16-10-2025,,C045,Customer 303,Male,32,Bengaluru,Karnataka,P039,Shoes,Fashion,Boat,1,88682,5000,309,5,88190.55,COD,Paid,Ecom Express,In Transit,,
ORD000444,28-12-2025,01-01-2026,C362,Customer 413,Female,42,Mumbai,Maharashtra,P087,Earbuds,Electronics,Apple,3,108748,500,52,18,384439.28,Net Banking,,Ecom Express,Returned,Size Issue,4
ORD000445,21-05-2024,23-05-2024,C049,Customer 49,Female,19,Chennai,Tamil Nadu,P047,Lipstick,Beauty,Puma,4,28210,1000,406,5,117858.3,Card,Paid,xpressbees,Delivered,,4
ORD000446,05-04-2025,,C433,Customer 309,Male,47,Delhi,Delhi,P180,Mixer,Home & Kitchen,Nike,1,92147,500,191,12,102858.56,Card,Pending,xpressbees,Cancelled,,3
ORD000447,21-05-2025,22-05-2025,C370,Customer 426,Male,37,Bengaluru,Karnataka,P051,Lipstick,Beauty,Puma,2,131518,0,325,18,310765.98,Card,,Ecom Express,Returned,Damaged,4
ORD000448,19-06-2025,20-06-2025,C219,Customer 316,Female,53,Bengaluru,Karnataka,P129,Shoes,Fashion,LG,1,132699,500,196,18,156226.1,COD,Pending,Delhivery,Returned,Size Issue,3
ORD000449,01-11-2024,05-11-2024,C167,Customer 412,Female,42,Bengaluru,Karnataka,P010,Rice,Grocery,Puma,1,27282,0,439,12,31047.52,Wallet,Paid,Delhivery,Delivered,,4
ORD000450,01-07-2024,08-07-2024,C044,Customer 127,Female,21,Bengaluru,Karnataka,P177,Shampoo,Beauty,Apple,3,73838,500,71,18,260880.3,Net Banking,,Blue Dart,Delivered,,5
ORD000451,07-12-2024,14-12-2024,C207,Customer 468,Male,26,Delhi,Delhi,P080,Yoga Mat,Sports,Lakme,5,105418,5000,118,12,584872.96,Card,,Ecom Express,Delivered,,3
ORD000452,16-02-2024,,C434,Customer 457,Male,18,Mumbai,Maharashtra,P083,Lipstick,Beauty,Apple,2,93759,0,297,5,197205.75,COD,Pending,Ecom Express,Cancelled,,4
ORD000453,08-05-2025,,C175,Customer 373,Male,60,Chennai,Tamil Nadu,P019,Jeans,Fashion,LG,2,48869,1000,402,12,108796.8,UPI,,Blue Dart,Cancelled,,4
ORD000454,06-04-2024,09-04-2024,C016,Customer 251,Female,18,pune,Maharashtra,P122,Mixer,Home & Kitchen,LG,5,27059,1000,247,5,141269.1,Card,Pending,Delhivery,Delivered,,3
ORD000455,27-04-2024,04-05-2024,C463,Customer 234,Female,61,Mumbai,Maharashtra,P018,Jeans,Fashion,LG,1,126609,0,245,18,149687.72,Google Pay,Paid,Ecom Express,Delivered,,3
ORD000456,14-12-2024,15-12-2024,C286,Customer 497,Male,47,pune,Maharashtra,P076,Face Wash,Beauty,Samsung,5,135927,1000,16,18,800808.18,COD,Paid,Ecom Express,Delivered,,4
ORD000457,05-08-2024,08-08-2024,C356,Customer 451,Male,30,Mumbai,Maharashtra,P181,Mixer,Home & Kitchen,Boat,5,135857,0,136,12,760951.52,UPI,,Blue Dart,Returned,Size Issue,4
ORD000458,22-04-2025,25-04-2025,C033,Customer 280,Male,47,Delhi,Delhi,P157,Bottle,Home & Kitchen,Samsung,1,74816,5000,421,12,78665.44,Net Banking,Pending,Delhivery,Delivered,,3
ORD000459,29-07-2025,,C091,Customer 31,Male,26,Pune,Maharashtra,P186,Cricket Bat,Sports,Lakme,3,49373,1000,461,18,174144.4,Wallet,Pending,Delhivery,In Transit,,3
ORD000460,12-09-2024,,C494,Customer 345,Male,44,Mumbai,Maharashtra,P162,Mixer,Home & Kitchen,Lakme,1,40529,5000,367,5,37690.8,UPI,,Delhivery,Cancelled,,
ORD000461,20-12-2025,,C484,Customer 466,Male,33,Pune,Maharashtra,P031,Shoes,Fashion,Puma,1,123403,1000,494,18,145018.46,Net Banking,,Blue Dart,In Transit,,3
ORD000462,26-09-2025,,C455,Customer 299,Female,20,Bengaluru,Karnataka,P052,Jeans,Fashion,Boat,3,62992,0,479,12,212189.6,Net Banking,,XpressBees,In Transit,,5
ORD000463,05-06-2024,,C220,Customer 329,Female,61,Bengaluru,Karnataka,P050,Phone,Electronics,Puma,3,60301,1000,161,5,189067.2,Card,,Ecom Express,Cancelled,,4
ORD000464,23-04-2025,28-04-2025,C426,Customer 481,Male,19,pune,Maharashtra,P033,Jeans,Fashion,Apple,2,94825,500,184,12,212054.08,Net Banking,Paid,Blue Dart,Delivered,,4
ORD000465,27-02-2024,01-03-2024,C092,Customer 226,Male,47,Mumbai,Maharashtra,P059,Cricket Bat,Sports,Puma,1,121787,5000,494,12,131354.72,COD,,XpressBees,Delivered,,4
ORD000466,11-04-2024,,C170,Customer 187,Male,27,pune,Maharashtra,P173,Football,Sports,Samsung,4,51293,1000,442,18,241444.52,COD,Paid,Delhivery,In Transit,,5
ORD000467,10-07-2025,13-07-2025,C288,Customer 123,Male,47,Delhi,Delhi,P065,Phone,Electronics,LG,1,145934,500,476,18,172173.8,Wallet,Paid,Delhivery,Returned,Wrong Product,5
ORD000468,19-12-2024,,C050,Customer 390,Female,53,Bengaluru,Karnataka,P098,Sugar,Grocery,Samsung,5,58212,0,59,18,343520.42,COD,Pending,Blue Dart,Cancelled,,5
ORD000469,25-04-2025,,C022,Customer 109,Male,38,Delhi,Delhi,P158,Phone,Electronics,Apple,1,40720,5000,255,5,37773.75,Wallet,,xpressbees,Cancelled,,4
ORD000470,09-10-2025,10-10-2025,C112,Customer 46,Male,32,Chennai,Tamil Nadu,P175,Sugar,Grocery,Boat,2,51675,0,252,18,122250.36,Card,,xpressbees,Delivered,,3
ORD000471,29-02-2024,,C400,Customer 471,Female,19,Chennai,Tamil Nadu,P031,Bottle,Home & Kitchen,LG,2,96308,500,112,5,201839.4,Net Banking,Paid,Ecom Express,In Transit,,
ORD000472,10-04-2024,15-04-2024,C273,Customer 287,Female,34,Chennai,Tamil Nadu,P026,Oil,Grocery,Boat,5,133229,500,177,5,699113.1,Net Banking,,xpressbees,Returned,Damaged,3
ORD000473,12-07-2024,,C315,Customer 339,Male,32,pune,Maharashtra,P154,Sugar,Grocery,LG,1,55943,1000,166,12,61722.08,UPI,,XpressBees,Cancelled,,5
ORD000474,21-10-2025,22-10-2025,C307,Customer 360,Female,26,Bengaluru,Karnataka,P152,Laptop,Electronics,Boat,5,69960,500,218,5,366993.9,Card,,xpressbees,Delivered,,5
ORD000475,08-07-2025,,C291,Customer 258,Female,61,Chennai,Tamil Nadu,P141,Laptop,Electronics,Puma,5,10606,5000,308,12,54138.56,COD,Paid,Ecom Express,Cancelled,,3
ORD000476,22-01-2024,24-01-2024,C210,Customer 129,Male,69,Bengaluru,Karnataka,P037,Sugar,Grocery,Nike,1,27632,0,484,5,29521.8,Net Banking,Paid,Delhivery,Delivered,,5
ORD000477,05-08-2025,,C146,Customer 280,Female,69,Mumbai,Maharashtra,P015,Bottle,Home & Kitchen,LG,2,38087,0,374,18,90326.64,Wallet,,Blue Dart,Cancelled,,4
ORD000478,01-02-2024,,C336,Customer 80,Female,36,Mumbai,Maharashtra,P027,Mixer,Home & Kitchen,Samsung,1,147510,500,289,12,164974.88,Google Pay,Pending,Delhivery,Cancelled,,5
ORD000479,19-09-2025,23-09-2025,C120,Customer 341,Female,41,Chennai,Tamil Nadu,P063,Mixer,Home & Kitchen,LG,3,55069,500,440,5,173404.35,COD,Paid,Blue Dart,Delivered,,3
ORD000480,01-01-2024,05-01-2024,C484,Customer 393,Male,54,pune,Maharashtra,P070,Oil,Grocery,Samsung,5,88726,500,74,5,465364.2,Net Banking,Paid,XpressBees,Delivered,,3
ORD000481,10-02-2025,,C335,Customer 36,Female,49,pune,Maharashtra,P180,Face Wash,Beauty,Apple,1,11811,5000,81,5,7236.6,Card,Pending,Ecom Express,Cancelled,,5
ORD000482,01-04-2025,,C364,Customer 313,Male,20,Bengaluru,Karnataka,P016,Jeans,Fashion,Apple,1,146018,1000,50,18,171180.24,Net Banking,,XpressBees,In Transit,,5
ORD000483,25-08-2024,,C356,Customer 84,Female,46,Delhi,Delhi,P027,Earbuds,Electronics,Apple,2,105785,500,387,12,236831.84,Google Pay,Pending,Ecom Express,In Transit,,5
ORD000484,29-06-2024,04-07-2024,C313,Customer 451,Female,34,pune,Maharashtra,P005,Sugar,Grocery,Apple,3,87016,500,191,18,307672.02,Net Banking,Pending,Delhivery,Delivered,,5
ORD000485,09-02-2025,15-02-2025,C309,Customer 219,Female,20,Bengaluru,Karnataka,P096,Shampoo,Beauty,Samsung,4,113113,5000,348,12,501536,UPI,Pending,XpressBees,Delivered,,3
ORD000486,05-05-2025,10-05-2025,C245,Customer 325,Male,56,Pune,Maharashtra,P071,Mixer,Home & Kitchen,Puma,4,105575,0,466,12,473497.92,Wallet,,Delhivery,Returned,Size Issue,3
ORD000487,16-08-2025,,C354,Customer 486,Male,45,Delhi,Delhi,P200,Face Wash,Beauty,Nike,5,48435,5000,299,12,265970.88,Wallet,Pending,xpressbees,Cancelled,,3
ORD000488,20-09-2024,,C191,Customer 296,Female,50,Pune,Maharashtra,P086,Earbuds,Electronics,Nike,4,42530,500,22,5,178124.1,Wallet,Paid,XpressBees,In Transit,,5
ORD000489,05-12-2025,12-12-2025,C093,Customer 69,Female,43,Hyderabad,Telangana,P096,Football,Sports,Nike,4,28823,0,73,12,129208.8,Net Banking,Paid,XpressBees,Returned,Wrong Product,4
ORD000490,23-01-2024,,C453,Customer 18,Female,55,Pune,Maharashtra,P033,Phone,Electronics,Lakme,5,10411,5000,54,18,55588.62,UPI,Pending,XpressBees,Cancelled,,5
ORD000491,12-03-2025,,C203,Customer 472,Female,42,pune,Maharashtra,P184,Laptop,Electronics,Samsung,5,51727,1000,456,5,270995.55,UPI,Paid,Delhivery,Cancelled,,4
ORD000492,24-12-2025,,C406,Customer 37,Female,31,Hyderabad,Telangana,P030,Face Wash,Beauty,LG,3,58158,0,235,5,183444.45,Net Banking,,Ecom Express,Cancelled,,4
ORD000493,21-01-2024,24-01-2024,C090,Customer 97,Male,48,Delhi,Delhi,P047,Bottle,Home & Kitchen,Nike,4,51016,500,278,18,240533.56,Net Banking,Pending,XpressBees,Returned,Wrong Product,4
ORD000494,16-09-2025,22-09-2025,C459,Customer 54,Male,21,Bengaluru,Karnataka,P198,Face Wash,Beauty,Puma,1,52827,1000,491,12,58596.16,Card,Pending,Ecom Express,Returned,Size Issue,3
ORD000495,27-11-2024,29-11-2024,C063,Customer 255,Female,48,Pune,Maharashtra,P012,Jeans,Fashion,Boat,3,136980,500,481,12,460231.52,Google Pay,Pending,Delhivery,Returned,Wrong Product,5
ORD000496,23-02-2024,,C172,Customer 172,Male,28,Hyderabad,Telangana,P164,Face Wash,Beauty,Apple,1,58390,5000,40,5,56101.5,COD,,Delhivery,In Transit,,3
ORD000497,22-01-2025,,C455,Customer 372,Female,41,Chennai,Tamil Nadu,P053,Phone,Electronics,Nike,5,41177,1000,415,18,242254,Google Pay,,Blue Dart,Cancelled,,3
ORD000498,22-08-2025,,C420,Customer 355,Female,19,Hyderabad,Telangana,P109,Shoes,Fashion,Lakme,3,102197,500,456,12,343332.64,Wallet,Pending,Delhivery,In Transit,,4
ORD000499,18-01-2024,,C461,Customer 52,Male,43,Chennai,Tamil Nadu,P147,Football,Sports,Samsung,2,33026,5000,29,12,68410.72,Card,,xpressbees,In Transit,,4
ORD000500,19-09-2024,,C400,Customer 286,Female,47,Pune,Maharashtra,P189,Earbuds,Electronics,LG,5,123633,0,20,18,729458.3,Wallet,Paid,xpressbees,Cancelled,,4
ORD000501,26-01-2025,,C484,Customer 84,Female,18,Bengaluru,Karnataka,P195,Bottle,Home & Kitchen,Apple,3,92653,500,424,5,291777.15,Google Pay,Pending,XpressBees,Cancelled,,3
ORD000502,31-10-2025,03-11-2025,C278,Customer 315,Male,70,Mumbai,Maharashtra,P050,Rice,Grocery,Nike,2,16272,1000,494,18,37804.84,Wallet,Pending,XpressBees,Delivered,,3
ORD000503,23-06-2025,,C059,Customer 178,Female,54,Pune,Maharashtra,P190,Shampoo,Beauty,Nike,1,864,0,204,18,1260.24,COD,Paid,Ecom Express,Cancelled,,
ORD000504,07-10-2025,08-10-2025,C139,Customer 39,Male,54,Chennai,Tamil Nadu,P179,Oil,Grocery,Lakme,5,75666,1000,148,18,445424.04,Wallet,,xpressbees,Delivered,,4
ORD000505,23-12-2025,26-12-2025,C051,Customer 49,Female,26,pune,Maharashtra,P161,Football,Sports,Lakme,1,19696,0,364,18,23670.8,COD,Pending,Ecom Express,Delivered,,4
ORD000506,04-01-2024,11-01-2024,C428,Customer 291,Female,20,Pune,Maharashtra,P004,Shampoo,Beauty,Apple,4,139851,1000,69,12,625489.76,Google Pay,Paid,Ecom Express,Delivered,,4
ORD000507,15-06-2024,,C179,Customer 91,Female,42,Hyderabad,Telangana,P049,Laptop,Electronics,Lakme,3,149374,1000,85,5,469567.35,Card,Pending,XpressBees,Cancelled,,4
ORD000508,24-07-2024,27-07-2024,C049,Customer 118,Male,42,Bengaluru,Karnataka,P045,Cricket Bat,Sports,Boat,5,108087,500,262,5,567206.85,Wallet,Paid,xpressbees,Delivered,,4
ORD000509,05-01-2024,,C348,Customer 442,Male,20,Bengaluru,Karnataka,P072,Bottle,Home & Kitchen,Nike,2,16794,500,197,18,39276.3,Wallet,,xpressbees,In Transit,,5
ORD000510,15-06-2025,,C012,Customer 160,Female,61,pune,Maharashtra,P117,Lipstick,Beauty,Apple,4,138573,500,229,5,581722.05,UPI,,Delhivery,In Transit,,4
ORD000511,26-08-2024,01-09-2024,C187,Customer 320,Male,30,Bengaluru,Karnataka,P195,Phone,Electronics,Boat,1,134798,0,19,12,150995.04,Wallet,,XpressBees,Returned,Wrong Product,3
ORD000512,30-10-2024,06-11-2024,C304,Customer 216,Female,19,Mumbai,Maharashtra,P092,Shampoo,Beauty,LG,4,144159,0,149,12,645999.2,Card,Paid,Blue Dart,Returned,Damaged,3
ORD000513,30-10-2025,02-11-2025,C177,Customer 1,Male,26,Hyderabad,Telangana,P091,Bottle,Home & Kitchen,Puma,1,112065,0,256,12,125799.52,UPI,,Blue Dart,Returned,Damaged,3
ORD000514,21-12-2024,28-12-2024,C220,Customer 113,Male,26,Mumbai,Maharashtra,P003,Cookware,Home & Kitchen,LG,4,24640,500,131,12,109973.92,UPI,Paid,Ecom Express,Returned,Size Issue,
ORD000515,24-02-2024,27-02-2024,C279,Customer 303,Male,55,Pune,Maharashtra,P116,Mixer,Home & Kitchen,Boat,3,136566,0,41,12,458907.68,Card,Pending,Blue Dart,Returned,Wrong Product,3
ORD000516,09-10-2025,,C019,Customer 61,Female,63,Chennai,Tamil Nadu,P117,Sugar,Grocery,Boat,3,66989,500,154,5,210652.05,Google Pay,Paid,Ecom Express,Cancelled,,5
ORD000517,26-07-2024,02-08-2024,C014,Customer 473,Male,48,Bengaluru,Karnataka,P070,Jeans,Fashion,Boat,4,119418,0,292,5,501862.2,UPI,Pending,XpressBees,Returned,Wrong Product,3
ORD000518,01-01-2024,07-01-2024,C007,Customer 12,Male,48,Hyderabad,Telangana,P140,Oil,Grocery,Apple,2,127546,500,143,18,300587.3,COD,Pending,Delhivery,Delivered,,3
ORD000519,17-11-2024,,C380,Customer 88,Female,41,Bengaluru,Karnataka,P060,Sugar,Grocery,Lakme,2,14140,5000,117,12,26204.64,COD,,Delhivery,Cancelled,,3
ORD000520,11-11-2025,,C288,Customer 309,Female,22,Bengaluru,Karnataka,P119,Oil,Grocery,Nike,5,19262,5000,86,12,102363.52,Net Banking,Paid,xpressbees,Cancelled,,3
ORD000521,16-12-2025,,C123,Customer 38,Female,63,Pune,Maharashtra,P072,Lipstick,Beauty,Lakme,5,116045,5000,440,5,604448.25,COD,,Ecom Express,Cancelled,,4
ORD000522,21-01-2025,24-01-2025,C215,Customer 105,Male,58,Mumbai,Maharashtra,P082,Jeans,Fashion,LG,1,129945,0,435,18,153848.4,Card,Pending,XpressBees,Delivered,,4
ORD000523,07-02-2025,,C285,Customer 178,Female,40,Pune,Maharashtra,P178,Jeans,Fashion,Lakme,3,129866,5000,38,18,453870.48,COD,,Blue Dart,Cancelled,,4
ORD000524,11-10-2024,18-10-2024,C391,Customer 216,Female,40,Delhi,Delhi,P094,Shampoo,Beauty,Boat,1,12318,1000,156,5,12047.7,Google Pay,Pending,Blue Dart,Delivered,,3
ORD000525,09-05-2025,,C139,Customer 433,Male,59,Pune,Maharashtra,P105,Jeans,Fashion,Puma,5,60032,0,430,5,315619.5,Wallet,Paid,xpressbees,Cancelled,,5
ORD000526,24-04-2024,,C335,Customer 233,Female,43,Hyderabad,Telangana,P123,Oil,Grocery,Boat,1,119816,0,79,12,134282.4,Net Banking,Pending,xpressbees,In Transit,,5
ORD000527,07-05-2025,14-05-2025,C459,Customer 483,Male,53,pune,Maharashtra,P046,Shoes,Fashion,Lakme,2,130791,500,169,12,292601.12,UPI,Paid,Blue Dart,Returned,Damaged,5
ORD000528,15-04-2025,21-04-2025,C205,Customer 401,Female,38,Mumbai,Maharashtra,P132,Cookware,Home & Kitchen,LG,2,23399,5000,289,5,44191.35,Card,Paid,Blue Dart,Delivered,,4
ORD000529,26-12-2024,,C197,Customer 219,Male,34,Chennai,Tamil Nadu,P012,Bottle,Home & Kitchen,LG,3,114486,500,151,5,360264.45,Google Pay,Paid,Ecom Express,Cancelled,,3
ORD000530,26-05-2025,30-05-2025,C149,Customer 487,Female,43,Pune,Maharashtra,P089,Yoga Mat,Sports,Samsung,2,36428,500,288,18,85719.92,UPI,,Delhivery,Delivered,,4
ORD000531,30-07-2025,06-08-2025,C460,Customer 181,Female,51,Chennai,Tamil Nadu,P033,Laptop,Electronics,Nike,1,28607,0,189,5,30235.8,Card,Paid,XpressBees,Delivered,,4
ORD000532,19-07-2024,25-07-2024,C132,Customer 312,Female,34,Chennai,Tamil Nadu,P200,Shoes,Fashion,Apple,5,21674,0,149,12,121541.28,UPI,Pending,XpressBees,Returned,Wrong Product,4
ORD000533,04-03-2024,10-03-2024,C475,Customer 15,Male,53,Hyderabad,Telangana,P181,Laptop,Electronics,LG,5,57472,500,195,12,321501.6,Google Pay,Paid,Delhivery,Delivered,,3
ORD000534,12-05-2024,14-05-2024,C202,Customer 487,Female,51,pune,Maharashtra,P179,T-Shirt,Fashion,Boat,4,67706,5000,155,5,279277.95,Net Banking,Paid,xpressbees,Delivered,,3
ORD000535,28-05-2025,01-06-2025,C160,Customer 315,Female,50,Hyderabad,Telangana,P170,Yoga Mat,Sports,Apple,3,47511,0,385,5,150063.9,Card,Pending,Delhivery,Delivered,,5
ORD000536,06-02-2024,,C401,Customer 417,Female,47,pune,Maharashtra,P099,Phone,Electronics,Apple,3,25983,500,141,12,86900.8,UPI,Pending,xpressbees,In Transit,,4
ORD000537,15-01-2025,,C117,Customer 129,Female,27,pune,Maharashtra,P029,Shampoo,Beauty,Apple,1,138305,5000,235,18,157577.2,Net Banking,,Ecom Express,In Transit,,4
ORD000538,15-07-2025,,C311,Customer 57,Male,35,Chennai,Tamil Nadu,P058,Cookware,Home & Kitchen,Boat,5,104159,500,361,5,546688.8,Net Banking,,Blue Dart,Cancelled,,
ORD000539,11-12-2025,17-12-2025,C221,Customer 258,Male,60,Hyderabad,Telangana,P115,Sugar,Grocery,Lakme,5,59200,500,0,18,348690,UPI,,Ecom Express,Delivered,,4
ORD000540,13-06-2025,,C374,Customer 227,Male,24,pune,Maharashtra,P021,Sugar,Grocery,Apple,5,79080,0,102,12,442962.24,UPI,Pending,XpressBees,In Transit,,4
ORD000541,30-07-2025,04-08-2025,C397,Customer 274,Female,59,Hyderabad,Telangana,P014,Lipstick,Beauty,Lakme,5,2418,0,341,5,13052.55,UPI,Pending,xpressbees,Returned,Wrong Product,4
ORD000542,05-10-2025,12-10-2025,C111,Customer 398,Male,30,Mumbai,Maharashtra,P003,Cookware,Home & Kitchen,LG,1,91132,500,327,12,101874.08,UPI,,xpressbees,Delivered,,3
ORD000543,29-04-2024,,C036,Customer 397,Male,21,Bengaluru,Karnataka,P067,Shampoo,Beauty,Nike,5,46335,5000,221,18,267737.28,COD,,Blue Dart,Cancelled,,5
ORD000544,18-11-2025,,C478,Customer 68,Female,39,Chennai,Tamil Nadu,P100,Yoga Mat,Sports,Apple,3,64519,500,308,5,203033.25,UPI,,Ecom Express,In Transit,,5
ORD000545,25-03-2025,,C026,Customer 495,Female,18,Mumbai,Maharashtra,P170,Bottle,Home & Kitchen,Apple,4,98159,500,193,18,462948.22,Google Pay,Pending,Delhivery,In Transit,,5
ORD000546,28-06-2025,01-07-2025,C280,Customer 500,Female,29,Chennai,Tamil Nadu,P171,Phone,Electronics,Boat,4,60681,1000,252,5,254074.8,Card,Pending,xpressbees,Returned,Size Issue,3
ORD000547,12-01-2025,16-01-2025,C025,Customer 493,Female,20,Mumbai,Maharashtra,P098,Sugar,Grocery,LG,5,138763,500,9,18,818122.32,Wallet,,Ecom Express,Delivered,,4
ORD000548,18-06-2024,21-06-2024,C061,Customer 311,Female,61,Chennai,Tamil Nadu,P097,Football,Sports,Puma,2,104569,0,425,18,247284.34,Wallet,,Blue Dart,Delivered,,5
ORD000549,02-04-2025,,C339,Customer 126,Male,65,Delhi,Delhi,P090,Face Wash,Beauty,LG,1,36376,500,213,5,37893.45,COD,Paid,Ecom Express,In Transit,,4
